Denmark,DNK,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.65543641,83.84763099,84.61929076,84.64493845,81.13249614,79.33602802,79.90776746,80.27185033,82.82572085,82.63462188,83.74239845,83.96866274,83.57665125,83.21026272,84.02572289,84.71943806,85.50078515,85.65836826,85.7417708,86.35975299,86.57738533,87.16689916,87.75704308,88.55065035,87.54508231,86.85731195,88.00202068,87.97595639,87.870523,87.87508166
Dominican Republic,DOM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.58097198,43.36692793,44.98833858,45.9480219,46.04352948,46.73811586,47.51222743,48.86015453,49.83861747,50.68588468,51.29603971,51.04785386,53.55603196,52.78514968,51.91581845,53.740496,54.81478377,53.91995716,56.85654452,53.93695514,57.47202588,59.90072099,60.75628439,61.18762307,61.90072396,63.58241551,64.58207753,65.02998854,66.15757907,66.41699739
Algeria,DZA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20971515,15.13909581,15.15874074,15.09798918,15.08139395,15.2040988,15.31831425,15.39062529,15.51536124,15.69387209,15.93015093,16.2158877,16.55822043,16.95226827,17.39665404,17.88903221,18.42651948,19.01873525,19.66552344,20.37196557,20.52571433,21.93003792,23.44110748,24.0492077,22.75811002,22.52046513,22.26155344,21.91602675,21.55949698,21.64708289
East Asia & Pacific (excluding high income),EAP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28964036,82.35320568,82.39902894,82.25141416,82.09367329,82.00872239,81.96222479,81.87711292,81.71444515,81.62667934,81.6610709,81.14500747,80.69669929,80.47815145,79.98297914,79.72744649,79.366164,79.44778263,79.20921863,78.96138632,78.70802077,78.68044684,78.57694351,78.41667608,78.35199441,78.25132676,78.14524883,77.96586992,77.92039164,77.66151342
Early-demographic dividend,EAR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38111649,43.78229446,44.20005103,44.30980164,44.7081031,44.91458867,45.10798482,45.41730697,45.65486267,45.91997958,46.02286942,46.08996593,46.0648786,46.36545116,46.48146989,46.73422514,46.39099704,46.51514392,46.1529982,46.01680846,45.81789152,45.41724746,45.12458125,45.08337338,45.08323413,45.28414001,45.47359405,45.66251473,45.97369215,46.02480331
East Asia & Pacific,EAS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.29989995,80.37784356,80.40798783,80.27192618,80.17742052,80.13024423,80.13968884,80.12996567,79.96137549,79.9239856,80.01618587,79.63252167,79.25418456,79.10783945,78.72577267,78.55811404,78.28881708,78.3827503,78.22036354,78.0504261,77.85537739,77.85978551,77.81172587,77.74781666,77.75060153,77.71580547,77.68475708,77.60404076,77.6540029,77.43734259
Europe & Central Asia (excluding high income),ECA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.79467398,73.67336922,73.21547488,72.36107784,72.58386253,72.58263122,72.32921446,72.36436778,72.31594323,73.11548233,72.93714196,73.132834,73.78240594,73.61760434,73.11104498,72.77955291,73.0789363,72.85503182,72.20351708,72.3698306,72.00988041,72.05345013,71.82463484,71.63701278,71.2418767,71.03312274,70.88623908,70.80465741,70.80464002,70.61848905
Europe & Central Asia,ECS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.50736264,70.05281713,70.21164418,70.06820459,70.50817039,70.74661948,70.95177294,71.17713896,71.47847289,72.32833112,72.57652759,72.87472808,73.56531293,73.87305435,73.95531456,74.07270322,74.54377252,74.66408198,74.689524,75.2534233,75.40013225,75.70881,75.91074389,76.12727681,76.15699707,76.17652787,76.29766348,76.37539552,76.48758858,76.51843194
Ecuador,ECU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.93637074,58.37559807,58.64000796,58.89755866,59.35079438,59.62767104,59.85401191,60.41946394,62.69689241,62.09665496,61.50620636,60.92095913,60.34807107,59.79263897,63.69072996,62.70231112,63.06992765,63.18627459,63.38225032,63.19765418,62.00347459,61.47187866,63.02222756,62.24368533,60.64849951,64.34204462,68.54102402,69.10955673,67.94103764,68.10746862
"Egypt, Arab Rep.",EGY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34247446,29.28858899,29.53707187,29.74027711,30.42321865,29.03877412,28.13320864,27.26891784,26.4420319,27.10742639,27.40886791,28.13643031,26.3332919,26.72731619,27.18795768,27.73136742,28.38101267,30.97029765,28.87456388,30.40212478,29.90484637,29.07238243,29.52810381,30.62595486,31.15474234,30.6104358,31.3601247,30.75524187,30.76770946,30.95345626
Euro area,EMU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.67297359,63.34029476,64.05358063,64.55872876,65.51320581,66.32014973,66.96001064,67.51180974,68.08927095,69.10594717,69.73636571,70.08783025,71.00286166,72.06738742,72.76603484,73.3878383,74.26548176,74.94454073,75.65524835,76.64059627,77.32169583,77.99680062,78.6318056,79.25376287,79.62387118,79.85360357,80.27109901,80.42581257,80.56394276,80.77836338
Eritrea,ERI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.11966969,80.35380881,79.61212958,79.00454023,78.530814,78.08044472,78.5335262,79.09331537,79.67556881,80.2467853,80.723311,82.22697085,83.58850821,84.81239995,86.01698832,87.14490462,87.02501732,86.88086566,86.55881089,86.30770688,85.99340063,85.31427702,84.69845075,84.12912877,83.60650416,83.15374825,83.33953938,83.44271049,83.55279725,83.6032015
Spain,ESP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.10583801,50.63157355,52.32169519,53.5130359,55.8010436,57.23241113,57.95355579,59.02802424,59.31441289,60.08543341,61.77320455,60.32233435,63.47265485,64.89165993,66.60664673,67.82611114,69.66029959,71.02788603,72.93293759,75.47278907,77.05116188,78.6636604,80.0542195,80.80951352,81.0934023,81.30642062,81.85182597,81.65729954,81.48601056,81.74967277
Estonia,EST,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7426622,74.71467552,74.71082447,74.69012271,74.70395065,74.89183954,75.85459277,77.0760223,75.85820276,76.70857667,78.95313218,79.54597337,79.80798116,78.53251337,80.98709442,82.63589413,81.01758424,79.11608038,79.50058689,80.28924688,82.03816768,81.82982868,81.06960114,80.99796777,79.22816785,80.54405038,79.91509147,79.96585839,80.46386062,80.41628913
Ethiopia,ETH,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.02140159,73.9080606,73.81950123,73.81616553,73.82419123,74.78039767,75.69984481,76.60083585,77.47500986,78.31678313,79.1211136,79.87447383,80.6021093,81.30543051,81.98712045,82.64494481,82.69980022,82.75904299,82.82665975,82.90296788,82.98532933,83.07612543,83.16969651,83.26320593,83.74768151,84.23610166,84.64585405,85.07608851,85.49522783,85.64049238
European Union,EUU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.52218105,67.65254883,68.20951512,68.5274923,69.1492423,69.56069173,69.84542749,70.23688485,70.69727658,71.53970395,72.08885671,72.41515196,72.83722885,73.51959117,73.94832764,74.32052102,74.9626744,75.36753982,75.8062269,76.60079892,77.14611473,77.74706941,78.28245304,78.75209902,79.02089162,79.13329483,79.42001736,79.55892807,79.68455348,79.85960568
Fragile and conflict affected situations,FCS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.63631702,71.55500281,71.45931865,71.32860037,71.26680456,71.33758015,71.27983121,71.28137192,71.29692072,71.36018167,71.50540985,71.4326089,71.3636387,71.27655231,71.33595868,71.33898805,71.08776239,70.9534004,70.77429332,70.64764103,70.39998972,70.26896625,69.7732636,69.493639,69.41666437,69.448956,69.3188654,69.25466649,69.42488823,69.35368752
Finland,FIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.97828803,82.08592261,81.93416699,81.77986147,81.84303689,83.84350565,85.32548613,83.54457247,83.89710136,85.31660035,84.86821044,85.36482594,86.08150618,85.87336846,86.54995498,87.34419523,87.54983813,87.92454878,87.26148724,89.02714594,87.72979456,87.15142775,88.0181204,88.42466003,88.96455433,89.1508845,88.37882273,88.18513091,88.44671103,88.48071762
Fiji,FJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.11736719,50.12460717,50.04458457,50.00691445,49.94328244,49.90095158,49.86135925,49.18737452,48.5405168,47.9107623,47.29244083,46.70543033,46.14416422,45.60255339,45.07776479,44.56236084,46.51875824,48.48107518,50.45117991,52.43626099,54.43686878,56.4609813,55.62540286,54.86444218,54.17080412,52.03592958,49.96764143,49.97531952,49.98826653,50.31318818
France,FRA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.65585632,71.96791236,72.67565574,73.88503913,74.58001447,75.47854034,75.69481557,75.44989094,76.21397948,76.67326974,77.00925034,77.00198006,77.0737469,78.98599128,78.86926553,79.85272594,80.31708646,81.08726618,81.4438129,81.90723308,82.09917634,82.45225625,82.53033413,83.19048679,83.65422226,83.73865881,84.0820242,83.88065452,84.43448268,84.71939439
Faroe Islands,FRO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.98019372,61.72754674,61.31965371,61.21385876,61.22637778,61.40939769,61.61020404,61.9962977,62.43364219,62.61699993,63.04847349,63.68946299,64.29563738,64.96676991,65.57208676,66.17764651,66.84519577,67.62293347,68.04542949,68.43906948,68.8882409,69.5702126,70.14138513,70.6103834,70.93699405,71.18893333,70.73538049,70.3002056,69.9544485,70.39283368
United Kingdom,GBR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1937886,70.58109957,71.5214153,72.75520055,73.13925165,73.42402052,74.33762138,75.07094455,75.49051144,76.14796983,76.61284893,77.19957185,78.13766625,77.77361149,78.75928207,79.05820568,79.39737205,79.29865783,79.55206306,80.55330045,80.92502319,81.344396,81.49401553,82.13789738,82.72612934,83.00049819,83.35260884,84.21749919,84.49029805,84.63808375
Georgia,GEO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.56995925,78.39834555,79.38206854,80.54388788,81.8906839,81.23321575,79.59578698,78.25205765,77.80880887,77.49048806,74.65164569,76.93053518,75.58419112,76.47546256,76.80564962,76.00005724,74.71428239,73.537043,72.46731465,71.50922744,72.54274194,72.44401234,71.80159873,70.62345132,71.58170585,72.99331328,71.04521854,71.07571076,71.11237947,71.03202324
Ghana,GHA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.77558279,92.93064763,93.13020141,93.38039121,93.62779997,93.89303757,94.04861967,94.20013919,94.3849001,94.64205046,94.97781644,94.76503808,94.55789832,94.35971288,94.1611489,93.96432243,93.75161687,93.1512803,92.52982634,91.88489922,91.221988,90.54281558,89.84445578,89.12786189,88.39574615,87.64922475,87.89420085,88.28144664,88.66445236,88.50760546
Gibraltar,GIB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.31650096,96.56020296,96.02824829,95.74167827,95.58754006,95.60954025,95.26560573,95.12860995,95.11281666,95.26667987,95.54441617,95.34505493,95.3927102,95.50941318,95.81435853,96.25678705,96.39973347,96.80561098,97.2249509,97.56356379,98.16788193,98.67996851,99.26963961,99.85634453,100.4638583,101.0750611,102.1134708,103.23299,104.1735985,104.1425121
"Gambia, The",GMB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.85996688,65.03841837,64.43813106,63.97570869,64.50359031,65.02672768,65.50675754,65.99701747,66.50363007,67.03277551,67.58865516,68.14825357,68.72332608,69.30502572,69.88280973,70.45474321,71.00981164,71.5526177,72.07578695,72.57493442,73.05213719,73.50854683,73.94406802,74.21518154,74.39534604,74.69897789,74.72870237,74.88259792,75.12859207,75.27541521
Guinea-Bissau,GNB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.80261903,78.79022675,78.79059904,78.86366392,79.05760307,79.38950829,79.42129631,79.5926452,79.65271088,79.92857259,80.22291983,80.47480292,80.72055559,80.9925392,81.29620884,81.6252265,81.82656428,82.05821719,82.29457572,82.51798767,82.72576687,82.8066046,82.85888743,82.96034103,83.05944299,83.20814982,83.28913309,83.41375884,83.57248705,83.70309993
Equatorial Guinea,GNQ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15596397,73.23332599,73.12699714,72.97947157,72.99900685,73.26010849,74.09921826,75.01150964,75.79528139,76.3342941,76.64845086,77.24285628,77.75500113,78.03552128,78.08461842,77.99815369,78.66037162,79.21551927,79.5177319,79.62279822,79.65718975,80.09552814,80.54985311,80.83602608,80.95033982,81.01025088,81.34624055,81.68527418,81.81790672,81.66475798
Greece,GRC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.73016758,51.44145427,53.31405657,53.7321534,54.37558525,55.34299358,57.28132137,57.83156193,60.03702169,61.78318832,61.72764973,61.24933197,62.44373543,63.37725188,65.2428324,65.8093886,66.31063176,66.48875637,66.66510638,68.54869296,69.86856783,70.69134833,72.00331871,72.12927084,73.30449676,74.81606698,75.24603775,74.61728184,73.72861479,73.88547778
Grenada,GRD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.59669401,43.9279755,44.46558954,44.85659466,45.3187387,46.01537681,46.21911006,46.76014603,47.46164035,47.9230974,48.28885972,48.36542822,48.68376354,48.71872732,48.92114029,48.78875254,48.6744249,48.55971977,48.41539399,48.24500352,48.09319922,47.9503566,52.56682115,48.64809717,48.37807797,45.69617725,47.84124726,45.96776224,46.22466893,46.22618669
Guam,GUM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99816852,70.92357582,70.91303364,70.94467836,70.98030612,71.00821845,70.9720561,70.96644742,70.99079443,70.9415787,70.89172372,70.73246052,70.58802071,70.47755112,70.36435923,70.28097621,70.18422086,70.1271913,70.04034433,69.91265061,69.83127915,69.7743587,69.67085375,69.57587808,69.44394077,69.34997723,69.22926301,69.02413626,68.84274767,68.67056317
Guyana,GUY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75680271,45.69140303,46.82505884,47.99716764,47.54156521,47.08210891,46.55232062,46.01570562,45.47384437,44.92819076,44.38391376,43.90631926,43.41879724,44.50865101,45.62381864,46.76807214,47.98487718,49.23874653,50.53119536,51.86428874,53.24467762,54.66405331,56.11748852,57.58716281,59.05628736,60.52236823,62.02883717,63.54071511,63.86876017,64.17285198
High income,HIC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.23157985,67.88901276,68.33489177,68.63536298,69.44027427,69.76106134,70.23874401,70.76998057,71.02868322,71.59111603,71.99526905,72.39518422,72.81670683,73.38257183,73.6827336,74.0465521,74.40755318,74.63462895,75.08155373,75.72054817,75.99440294,76.19613742,76.37631002,76.72439004,77.05278559,77.16224112,77.50521573,77.91042278,78.22033179,78.27979701
"Hong Kong SAR, China",HKG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6922899,60.99920212,59.887733,59.41798454,60.5169676,61.74368387,62.5683157,63.34116459,64.55441959,65.93398826,67.34580225,68.97412714,71.26534867,71.32044815,71.92380712,72.75411378,73.60804456,74.66017997,75.6476746,76.27256415,75.47156098,77.02641106,77.47862203,78.30942852,78.9057346,79.2101468,79.37367733,79.79375428,79.94223767,79.96800055
Honduras,HND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01709795,49.79214865,50.5571513,51.4290557,51.00719415,51.82576228,51.73772879,52.21698647,52.4886986,51.85626364,50.83880963,49.91297553,49.94937,50.02601983,50.14010331,50.28941099,47.15192281,46.99915888,49.58681499,50.94375754,52.49257454,49.84836322,48.86827944,51.95815755,55.11073483,56.65326058,56.88357494,55.03407269,60.30456028,60.50135386
Heavily indebted poor countries (HIPC),HPC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.03211839,79.91365257,79.82128161,79.8060764,79.83321683,80.09089468,80.26733814,80.468699,80.67450624,80.89888516,81.11900351,81.24411839,81.44744299,81.65292598,81.84722028,82.05438023,82.03940816,81.96684356,81.88921714,81.78267361,81.61975732,81.42211279,81.22902595,81.22252014,81.32861729,81.46484012,81.86074971,82.20827295,82.65781208,82.68262753
Croatia,HRV,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.18070903,67.92954548,68.33513162,68.74741263,69.14871978,69.53243561,70.0457766,70.56366344,71.08635419,71.60296945,72.09998072,72.60298546,73.58468954,73.34034397,74.30082654,75.59925737,76.97696897,73.5921603,74.74354184,77.60471502,77.21096002,74.4563465,75.40849865,76.95523753,78.5298496,78.66450198,78.09360515,77.76427294,78.78714397,79.05026582
Haiti,HTI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.58220019,74.41047399,75.27271738,76.17761869,77.12133965,78.10260073,78.98101913,79.88842286,80.82508801,81.78522061,82.76095669,83.09417925,83.4152693,83.73260608,84.05185377,84.3770939,84.48091739,84.80476618,84.48495755,84.75699656,82.91807588,83.79126735,84.08066726,84.71958835,85.04074359,84.99951158,84.95957209,84.87537662,84.88540679,84.99409806
Hungary,HUN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.68667598,74.36425593,74.29542699,73.62463577,72.33823076,68.39685444,68.81117493,67.95191746,70.35844066,70.86107635,70.96200883,70.81607471,71.57824863,72.43194153,72.70019598,73.51742177,73.28526946,72.83566874,73.15120974,73.5679408,75.27641879,74.99615742,75.5984811,74.64893849,74.68503411,74.56699239,74.26452608,73.88288292,73.71920819,73.99508876
IBRD only,IBD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.25916993,66.25321706,66.30524007,66.21507144,66.2667378,66.30822685,66.27328814,66.26521024,66.21127493,66.24970462,66.29903727,66.10354194,65.97330485,65.92267383,65.7268905,65.62392153,65.21170431,65.02210471,64.53793976,64.25873438,63.74643452,63.40491309,63.13902962,62.96773887,62.76146012,62.65807254,62.57448249,62.48593265,62.46518429,62.17995315
IDA & IBRD total,IBT,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38253024,66.37499723,66.42473665,66.38255026,66.44919654,66.5008308,66.50215238,66.53292924,66.52344275,66.58985027,66.65877324,66.50867717,66.41537148,66.38989504,66.24535597,66.19432979,65.88428659,65.74987371,65.39545592,65.21792423,64.86666062,64.63168636,64.40567758,64.27355255,64.18378402,64.18216471,64.17925961,64.20849509,64.27684579,64.10930165
IDA total,IDA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.00506963,66.9837069,67.01713398,67.20510541,67.33560612,67.42680359,67.59044159,67.79049181,67.97208614,68.15215499,68.2907649,68.32227837,68.37223666,68.43473046,68.49292463,68.6420905,68.7312835,68.79072592,68.922744,69.10076586,69.31583273,69.42461457,69.30013709,69.25424935,69.52154669,69.79121917,69.98477059,70.30247711,70.56228345,70.66586016
IDA blend,IDB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.91048656,61.00005085,61.24337858,61.83320767,62.14512964,61.93549551,62.27785515,62.63241085,62.83109469,62.87652297,62.93761794,62.75417382,62.70576762,62.73705516,62.7903837,62.95726984,63.34869151,63.45063561,63.55826599,63.78866216,64.05910124,64.28091805,63.75406135,63.28432779,63.41964044,63.40877128,63.00782971,62.85452714,62.80833511,62.81690574
Indonesia,IDN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.07939115,56.59798731,59.13599183,59.21234953,59.30154535,59.40424009,59.50149763,59.61320743,59.96043502,60.43288912,61.07263679,58.86332464,56.5688279,57.0354246,55.67058338,55.21893978,55.05008128,59.61247283,60.61365473,60.87979159,61.60237373,61.25645403,61.53387624,61.01865595,61.07936489,61.47429584,62.24134611,63.46848124,64.62031957,64.82261763
IDA only,IDX,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.73859531,69.65990587,69.59367632,69.59012586,69.64146646,69.8435256,69.93679015,70.07862579,70.25128745,70.49391016,70.67386956,70.79296245,70.8804042,70.96220725,71.02890618,71.16018529,71.12030075,71.17377539,71.32541901,71.49702212,71.70141894,71.7737026,71.81968705,71.94924395,72.27597326,72.68772571,73.135847,73.63963972,74.02304069,74.16033457
Isle of Man,IMN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74303855,35.81129786,35.92298675,36.08860491,36.32558746,36.37476451,36.42962521,36.48818109,36.54784648,36.6069494,36.6616033,36.99808297,37.33394497,37.67150463,38.01117256,38.35490818,36.99496522,35.66990116,34.37822364,33.12093306,31.89507455,30.30526492,28.78029772,28.44596507,28.14239952,27.86624335,27.61919672,27.39577741,27.19370754,26.97651164
Not classified,INX,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.33902796,52.21180931,54.01909615,56.62924405,57.81223986,58.76688854,60.78882818,62.08601998,63.82036535,65.59998051,66.45478573,67.01568579,69.15816167,69.86418034,69.8536049,71.91425513,72.35738472,74.62672845,75.51178027,77.56989705,78.84400046,79.54078292,79.71349655,80.28177172,79.76603035,79.31803801,80.40539529,81.06929791,81.63170124,81.87376775
"Iran, Islamic Rep.",IRN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0798037,12.28334701,12.61150863,12.98213271,13.39414843,13.84472621,14.34017692,15.37785652,16.47554702,17.63683355,18.86802713,20.1520702,21.51763097,22.96378356,24.49007087,26.09529651,25.17594791,24.31746138,21.83279554,22.91089201,22.45753548,21.61452326,20.82229701,20.08090862,19.39163615,21.21225299,23.52534078,25.02903201,24.6625123,24.52977906
Iraq,IRQ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.43855995,10.57896768,10.76253832,10.84149837,10.91846698,11.02193731,11.13356195,11.26815679,11.75707319,12.2679671,12.80084669,13.35287093,13.92108266,14.50523703,15.10979796,15.7365955,16.40202939,17.09972332,16.93008243,16.76719669,16.61086899,16.47648777,16.37334207,17.33840673,18.38238261,19.08606834,19.87029115,15.26478947,15.38160912,15.65312407
